iter	Passed	Remaining
3225	29998	62991
3226	30005	62977
3227	30012	62963
3228	30020	62951
3229	30028	62938
3230	30040	62935
3231	30048	62924
3232	30059	62917
3233	30068	62907
3234	30078	62899
3235	30087	62889
3236	30094	62875
3237	30100	62859
3238	30107	62845
3239	30114	62831
3240	30121	62818
3241	30129	62805
3242	30136	62791
3243	30143	62776
3244	30149	62761
3245	30156	62746
3246	30163	62732
3247	30169	62717
3248	30176	62702
3249	30183	62688
3250	30189	62673
3251	30196	62658
3252	30203	62643
3253	30210	62629
3254	30217	62615
3255	30223	62601
3256	30233	62592
3257	30243	62584
3258	30254	62578
3259	30264	62571
3260	30274	62563
3261	30285	62557
3262	30295	62549
3263	30302	62535
3264	30308	62520
3265	30315	62505
3266	30322	62492
3267	30330	62479
3268	30338	62467
3269	30346	62456
3270	30354	62444
3271	30361	62431
3272	30369	62418
3273	30376	62404
3274	30384	62391
3275	30390	62377
3276	30397	62362
3277	30404	62348
3278	30411	62334
3279	30419	62323
3280	30428	62312
3281	30437	62302
3282	30447	62294
3283	30460	62293
3284	30473	62292
3285	30489	62295
3286	30499	62289
3287	30510	62284
3288	30523	62282
3289	30534	62276
3290	30544	62268
3291	30555	62262
3292	30563	62249
3293	30573	62242
3294	30583	62234
3295	30592	62224
3296	30604	62220
3297	30611	62207
3298	30623	62203
3299	30634	62197
3300	30641	62183
3301	30652	62177
3302	30659	62164
3303	30671	62159
3304	30681	62152
3305	30692	62146
3306	30703	62140
3307	30713	62131
3308	30720	62118
3309	30727	62104
3310	30733	62089
3311	30740	62075
3312	30747	62061
3313	30755	62048
3314	30762	62035
3315	30768	62019
3316	30775	62005
3317	30781	61990
3318	30788	61976
3319	30795	61961
3320	30801	61946
3321	30808	61931
3322	30815	61918
3323	30822	61905
3324	30828	61889
3325	30835	61875
3326	30842	61861
3327	30849	61846
3328	30857	61834
3329	30867	61828
3330	30876	61818
3331	30883	61804
3332	30892	61794
3333	30905	61792
3334	30913	61780
3335	30920	61765
3336	30926	61751
3337	30932	61736
3338	30939	61721
3339	30945	61706
3340	30952	61692
3341	30959	61678
3342	30966	61663
3343	30972	61649
3344	30979	61634
3345	30986	61621
3346	30993	61607
3347	31000	61594
3348	31008	61582
3349	31016	61569
3350	31023	61556
3351	31030	61542
3352	31037	61528
3353	31044	61514
3354	31052	61504
3355	31060	61492
3356	31068	61480
3357	31075	61466
3358	31084	61456
3359	31092	61444
3360	31104	61440
3361	31114	61433
3362	31124	61425
3363	31133	61416
3364	31143	61406
3365	31151	61396
3366	31160	61385
3367	31168	61375
3368	31177	61364
3369	31186	61354
3370	31195	61344
3371	31205	61336
3372	31212	61324
3373	31222	61315
3374	31231	61307
3375	31240	61296
3376	31250	61288
3377	31258	61277
3378	31268	61268
3379	31275	61255
3380	31285	61247
3381	31292	61234
3382	31304	61229
3383	31312	61218
3384	31323	61211
3385	31334	61206
3386	31344	61198
3387	31351	61186
3388	31359	61173
3389	31367	61162
3390	31374	61148
3391	31381	61133
3392	31387	61119
3393	31394	61105
3394	31401	61091
3395	31408	61078
3396	31416	61065
3397	31423	61053
3398	31430	61038
3399	31438	61027
3400	31446	61015
3401	31454	61003
3402	31460	60989
3403	31468	60977
3404	31476	60965
3405	31484	60954
3406	31493	60944
3407	31505	60940
3408	31515	60931
3409	31525	60923
3410	31532	60910
3411	31538	60896
3412	31545	60881
3413	31552	60867
3414	31558	60853
3415	31565	60838
3416	31572	60825
3417	31578	60810
3418	31585	60796
3419	31592	60782
3420	31599	60768
3421	31605	60755
3422	31612	60740
3423	31618	60726
3424	31625	60712
3425	31632	60698
3426	31639	60684
3427	31645	60669
3428	31651	60654
3429	31658	60640
3430	31665	60626
3431	31671	60611
3432	31679	60600
3433	31690	60593
3434	31700	60586
3435	31711	60579
3436	31721	60572
3437	31732	60566
3438	31744	60562
3439	31752	60552
3440	31759	60538
3441	31766	60524
3442	31773	60510
3443	31780	60497
3444	31786	60482
3445	31793	60469
3446	31800	60455
3447	31808	60442
3448	31814	60428
3449	31821	60414
3450	31828	60401
3451	31835	60386
3452	31841	60373
3453	31848	60359
3454	31855	60344
3455	31862	60331
3456	31869	60318
3457	31876	60305
3458	31883	60291
3459	31889	60277
3460	31897	60264
3461	31905	60253
3462	31915	60245
3463	31925	60238
3464	31934	60228
3465	31941	60215
3466	31951	60208
3467	31960	60197
3468	31967	60184
3469	31973	60169
3470	31980	60155
3471	31987	60142
3472	31994	60129
3473	32001	60116
3474	32008	60101
3475	32015	60088
3476	32022	60074
3477	32029	60061
3478	32036	60048
3479	32042	60034
3480	32049	60020
3481	32056	60006
3482	32063	59993
3483	32070	59981
3484	32077	59967
3485	32084	59954
3486	32091	59941
3487	32099	59927
3488	32105	59913
3489	32162	59994
3490	32180	60001
3491	32187	59986
3492	32193	59972
3493	32201	59960
3494	32207	59946
3495	32214	59932
3496	32220	59917
3497	32227	59903
3498	32234	59889
3499	32240	59875
3500	32247	59861
3501	32254	59848
3502	32261	59834
3503	32268	59821
3504	32274	59807
3505	32281	59793
3506	32288	59779
3507	32296	59769
3508	32303	59756
3509	32311	59743
3510	32318	59730
3511	32333	59732
3512	32341	59721
3513	32349	59709
3514	32357	59697
3515	32367	59690
3516	32375	59678
3517	32384	59669
3518	32392	59657
3519	32399	59645
3520	32407	59633
3521	32415	59621
3522	32422	59609
3523	32429	59595
3524	32436	59581
3525	32442	59567
3526	32449	59553
3527	32456	59539
3528	32462	59526
3529	32469	59512
3530	32475	59497
3531	32482	59483
3532	32489	59470
3533	32495	59455
3534	32502	59442
3535	32508	59427
3536	32515	59413
3537	32523	59402
3538	32533	59394
3539	32541	59384
3540	32550	59373
3541	32557	59360
3542	32564	59347
3543	32571	59335
3544	32579	59322
3545	32586	59309
3546	32592	59295
3547	32600	59283
3548	32607	59270
3549	32613	59256
3550	32620	59243
3551	32627	59229
3552	32634	59216
3553	32641	59203
3554	32647	59188
3555	32654	59175
3556	32661	59161
3557	32668	59148
3558	32675	59135
3559	32682	59122
3560	32690	59111
3561	32698	59099
3562	32705	59085
3563	32712	59073
3564	32719	59060
3565	32728	59050
3566	32737	59041
3567	32748	59036
3568	32759	59028
3569	32766	59016
3570	32774	59005
3571	32782	58994
3572	32790	58982
3573	32798	58971
3574	32805	58958
3575	32813	58946
3576	32821	58935
3577	32829	58924
3578	32837	58913
3579	32846	58902
3580	32853	58889
3581	32860	58878
3582	32868	58866
3583	32877	58856
3584	32884	58843
3585	32892	58833
3586	32900	58821
3587	32908	58809
3588	32916	58797
3589	32923	58785
3590	32932	58776
3591	32944	58771
3592	32952	58761
3593	32961	58751
3594	32971	58742
3595	32979	58731
3596	32986	58719
3597	32994	58708
3598	33002	58696
3599	33009	58684
3600	33017	58672
3601	33024	58659
3602	33032	58647
3603	33040	58636
3604	33047	58624
3605	33055	58612
3606	33063	58601
3607	33070	58589
3608	33078	58577
3609	33086	58566
3610	33094	58554
3611	33102	58542
3612	33109	58530
3613	33116	58517
3614	33124	58505
3615	33131	58493
3616	33141	58485
3617	33148	58473
3618	33156	58461
3619	33164	58449
3620	33172	58438
3621	33181	58430
3622	33190	58420
3623	33198	58409
3624	33206	58396
3625	33213	58384
3626	33220	58372
3627	33226	58357
3628	33233	58344
3629	33240	58330
3630	33246	58316
3631	33253	58304
3632	33260	58291
3633	33267	58277
3634	33273	58263
3635	33280	58250
3636	33287	58236
3637	33294	58223
3638	33300	58210
3639	33307	58196
3640	33314	58183
3641	33320	58169
3642	33327	58156
3643	33334	58143
3644	33341	58130
3645	33350	58121
3646	33360	58113
3647	33368	58102
3648	33379	58095
3649	33389	58088
3650	33398	58079
3651	33406	58068
3652	33413	58055
3653	33420	58042
3654	33427	58029
3655	33434	58016
3656	33441	58004
3657	33448	57990
3658	33455	57978
3659	33462	57964
3660	33468	57951
3661	33475	57938
3662	33482	57924
3663	33489	57911
3664	33496	57898
3665	33503	57886
3666	33510	57873
3667	33517	57860
3668	33524	57847
3669	33531	57834
3670	33538	57821
3671	33544	57808
3672	33551	57794
3673	33558	57782
3674	33567	57772
3675	33574	57760
3676	33586	57754
3677	33596	57747
3678	33606	57740
3679	33614	57728
3680	33621	57715
3681	33627	57701
3682	33634	57688
3683	33640	57675
3684	33647	57661
3685	33655	57650
3686	33661	57637
3687	33669	57624
3688	33676	57612
3689	33683	57599
3690	33690	57587
3691	33697	57573
3692	33704	57561
3693	33711	57548
3694	33718	57536
3695	33725	57523
3696	33732	57510
3697	33740	57498
3698	33746	57485
3699	33753	57472
3700	33762	57462
3701	33773	57457
3702	33784	57450
3703	33794	57443
3704	33804	57435
3705	33812	57424
3706	33818	57410
3707	33825	57397
3708	33832	57384
3709	33839	57371
3710	33846	57358
3711	33852	57345
3712	33859	57332
3713	33866	57318
3714	33872	57305
3715	33879	57292
3716	33886	57279
3717	33893	57266
3718	33900	57254
3719	33906	57240
3720	33913	57227
3721	33920	57214
3722	33927	57201
3723	33933	57188
3724	33940	57174
3725	33947	57161
3726	33953	57148
3727	33960	57134
3728	33967	57122
3729	33975	57111
3730	33985	57103
3731	33995	57096
3732	34007	57091
3733	34015	57081
3734	34023	57069
3735	34029	57055
3736	34035	57042
3737	34042	57029
3738	34049	57016
3739	34056	57003
3740	34063	56990
3741	34070	56977
3742	34076	56964
3743	34083	56951
3744	34090	56938
3745	34097	56925
3746	34103	56912
3747	34110	56899
3748	34117	56886
3749	34123	56872
3750	34130	56860
3751	34138	56849
3752	34145	56835
3753	34152	56823
3754	34158	56809
3755	34165	56797
3756	34172	56784
3757	34180	56773
3758	34187	56760
3759	34198	56754
3760	34208	56746
3761	34216	56735
3762	34222	56722
3763	34229	56710
3764	34236	56697
3765	34243	56685
3766	34250	56672
3767	34257	56660
3768	34264	56647
3769	34271	56634
3770	34278	56621
3771	34285	56608
3772	34292	56596
3773	34299	56584
3774	34306	56571
3775	34313	56558
3776	34319	56545
3777	34326	56532
3778	34333	56519
3779	34340	56508
3780	34347	56495
3781	34354	56482
3782	34360	56468
3783	34367	56455
3784	34375	56444
3785	34383	56434
3786	34394	56427
3787	34404	56421
3788	34415	56415
3789	34426	56408
3790	34434	56397
3791	34442	56386
3792	34448	56372
3793	34455	56359
3794	34462	56347
3795	34469	56335
3796	34476	56322
3797	34483	56310
3798	34490	56298
3799	34497	56285
3800	34504	56273
3801	34511	56260
3802	34518	56247
3803	34524	56234
3804	34531	56221
3805	34538	56208
3806	34545	56196
3807	34551	56182
3808	34558	56170
3809	34564	56156
3810	34571	56143
3811	34577	56130
3812	34584	56117
3813	34591	56104
3814	34599	56094
3815	34607	56083
3816	34618	56077
3817	34628	56069
3818	34639	56062
3819	34647	56052
3820	34654	56040
3821	34660	56026
3822	34669	56017
3823	34676	56005
3824	34683	55992
3825	34689	55978
3826	34696	55965
3827	34703	55953
3828	34710	55940
3829	34716	55927
3830	34723	55914
3831	34730	55901
3832	34736	55888
3833	34743	55875
3834	34750	55862
3835	34756	55849
3836	34763	55837
3837	34770	55824
3838	34777	55813
3839	34784	55799
3840	34790	55786
3841	34797	55773
3842	34804	55760
3843	34812	55750
3844	34820	55740
3845	34830	55732
3846	34840	55724
3847	34846	55711
3848	34852	55697
3849	34859	55684
3850	34866	55671
3851	34873	55659
3852	34879	55646
3853	34886	55634
3854	34892	55620
3855	34899	55607
3856	34906	55595
3857	34912	55582
3858	34919	55569
3859	34926	55556
3860	34933	55544
3861	34940	55531
3862	34946	55518
3863	34954	55506
3864	34960	55494
3865	34967	55481
3866	34974	55469
3867	34981	55456
3868	34988	55444
3869	34995	55432
3870	35003	55421
3871	35012	55412
3872	35020	55401
3873	35027	55390
3874	35038	55384
3875	35049	55377
3876	35056	55365
3877	35064	55353
3878	35071	55341
3879	35078	55329
3880	35085	55317
3881	35092	55305
3882	35099	55293
3883	35107	55281
3884	35113	55269
3885	35121	55257
3886	35128	55245
3887	35134	55232
3888	35141	55219
3889	35148	55207
3890	35155	55195
3891	35162	55183
3892	35169	55171
3893	35177	55159
3894	35183	55146
3895	35190	55134
3896	35197	55121
3897	35204	55110
3898	35212	55099
3899	35220	55088
3900	35230	55080
3901	35239	55072
3902	35249	55063
3903	35255	55050
3904	35262	55037
3905	35269	55025
3906	35275	55012
3907	35282	55000
3908	35289	54987
3909	35295	54974
3910	35301	54961
3911	35307	54947
3912	35315	54936
3913	35322	54923
3914	35329	54911
3915	35335	54897
3916	35341	54884
3917	35348	54871
3918	35354	54859
3919	35361	54846
3920	35368	54833
3921	35375	54821
3922	35381	54808
3923	35387	54795
3924	35394	54783
3925	35401	54770
3926	35408	54758
3927	35415	54746
3928	35422	54734
3929	35439	54737
3930	35452	54734
3931	35461	54725
3932	35469	54715
3933	35476	54703
3934	35483	54691
3935	35490	54678
3936	35497	54666
3937	35504	54654
3938	35512	54643
3939	35518	54630
3940	35525	54618
3941	35532	54605
3942	35539	54593
3943	35545	54580
3944	35552	54567
3945	35559	54555
3946	35565	54541
3947	35572	54529
3948	35579	54517
3949	35586	54505
3950	35593	54494
3951	35600	54482
3952	35607	54469
3953	35614	54457
3954	35620	54444
3955	35627	54432
3956	35635	54421
3957	35645	54413
3958	35654	54404
3959	35662	54393
3960	35669	54381
3961	35675	54369
3962	35682	54357
3963	35689	54345
3964	35696	54332
3965	35703	54320
3966	35709	54306
3967	35716	54294
3968	35722	54281
3969	35729	54269
3970	35736	54257
3971	35743	54245
3972	35751	54235
3973	35759	54223
3974	35766	54212
3975	35774	54201
3976	35782	54190
3977	35789	54178
3978	35798	54170
3979	35806	54159
3980	35813	54148
3981	35821	54136
3982	35828	54124
3983	35835	54113
3984	35843	54102
3985	35852	54093
3986	35863	54087
3987	35873	54079
3988	35880	54068
3989	35888	54058
3990	35896	54046
3991	35902	54034
3992	35909	54021
3993	35916	54009
3994	35923	53997
3995	35930	53985
3996	35937	53974
3997	35944	53961
3998	35950	53948
3999	35957	53935
4000	35963	53923
4001	35970	53910
4002	35977	53898
4003	35984	53886
4004	35991	53874
4005	35997	53861
4006	36004	53849
4007	36011	53837
4008	36017	53824
4009	36025	53812
4010	36031	53800
4011	36038	53787
4012	36045	53776
4013	36052	53764
4014	36061	53755
4015	36071	53748
4016	36082	53741
4017	36089	53730
4018	36095	53717
4019	36102	53704
4020	36108	53691
4021	36115	53679
4022	36122	53667
4023	36129	53655
4024	36136	53643
4025	36143	53631
4026	36149	53618
4027	36157	53607
4028	36164	53595
4029	36171	53584
4030	36177	53571
4031	36184	53558
4032	36190	53546
4033	36197	53534
4034	36205	53522
4035	36211	53510
4036	36218	53497
4037	36224	53485
4038	36231	53472
4039	36238	53461
4040	36245	53449
4041	36253	53437
4042	36261	53427
4043	36271	53420
4044	36280	53411
4045	36287	53399
4046	36293	53386
4047	36300	53374
4048	36307	53362
4049	36314	53350
4050	36321	53338
4051	36328	53326
4052	36334	53314
4053	36341	53301
4054	36348	53289
4055	36354	53277
4056	36361	53265
4057	36368	53253
4058	36375	53241
4059	36383	53230
4060	36390	53218
4061	36396	53206
4062	36403	53194
4063	36411	53183
4064	36417	53170
4065	36425	53159
4066	36432	53148
4067	36439	53136
4068	36449	53129
4069	36466	53132
4070	36481	53131
4071	36493	53126
4072	36508	53127
4073	36524	53128
4074	36536	53123
4075	36543	53111
4076	36550	53099
4077	36557	53088
4078	36564	53076
4079	36572	53065
4080	36579	53053
4081	36585	53041
4082	36592	53029
4083	36599	53017
4084	36607	53006
4085	36613	52994
4086	36621	52982
4087	36627	52970
4088	36634	52958
4089	36641	52946
4090	36648	52934
4091	36655	52923
4092	36662	52911
4093	36669	52899
4094	36676	52887
4095	36685	52878
4096	36693	52868
4097	36700	52856
4098	36707	52844
4099	36724	52847
4100	36732	52837
4101	36741	52827
4102	36749	52817
4103	36758	52809
4104	36768	52801
4105	36775	52790
4106	36783	52780
4107	36791	52768
4108	36799	52758
4109	36806	52746
4110	36813	52734
4111	36819	52722
4112	36826	52710
4113	36833	52698
4114	36840	52686
4115	36847	52674
4116	36853	52662
4117	36861	52651
4118	36867	52638
4119	36874	52627
4120	36881	52615
4121	36888	52603
4122	36895	52591
4123	36901	52578
4124	36908	52566
4125	36915	52554
4126	36921	52542
4127	36929	52531
4128	36937	52520
4129	36945	52511
4130	36952	52499
4131	36959	52487
4132	36966	52476
4133	36973	52463
4134	36980	52452
4135	36986	52439
4136	36993	52428
4137	37000	52416
4138	37007	52404
4139	37014	52392
4140	37021	52380
4141	37028	52369
4142	37035	52358
4143	37043	52347
4144	37050	52335
4145	37057	52323
4146	37063	52311
4147	37070	52299
4148	37078	52288
4149	37085	52276
4150	37091	52264
4151	37098	52252
4152	37105	52240
4153	37111	52227
4154	37118	52216
4155	37128	52208
4156	37136	52198
4157	37144	52188
4158	37151	52175
4159	37158	52164
4160	37165	52153
4161	37172	52141
4162	37179	52129
4163	37185	52117
4164	37192	52105
4165	37199	52093
4166	37206	52082
4167	37213	52070
4168	37220	52058
4169	37226	52046
4170	37233	52034
4171	37240	52022
4172	37249	52013
4173	37257	52004
4174	37266	51994
4175	37274	51984
4176	37281	51973
4177	37289	51962
4178	37296	51950
4179	37304	51940
4180	37313	51931
4181	37321	51922
4182	37330	51912
4183	37337	51901
4184	37344	51889
4185	37351	51877
4186	37357	51865
4187	37365	51854
4188	37371	51842
4189	37378	51830
4190	37385	51818
4191	37391	51805
4192	37398	51793
4193	37405	51782
4194	37413	51771
4195	37419	51759
4196	37426	51748
4197	37433	51736
4198	37440	51724
4199	37447	51712
4200	37454	51701
4201	37461	51690
4202	37468	51678
4203	37475	51667
4204	37482	51655
4205	37488	51643
4206	37495	51631
4207	37502	51619
4208	37512	51611
4209	37520	51602
4210	37528	51591
4211	37535	51579
4212	37542	51569
4213	37549	51557
4214	37556	51545
4215	37562	51532
4216	37569	51520
4217	37575	51508
4218	37583	51497
4219	37589	51485
4220	37596	51474
4221	37603	51462
4222	37610	51450
4223	37616	51437
4224	37623	51426
4225	37629	51413
4226	37636	51401
4227	37642	51389
4228	37649	51378
4229	37656	51366
4230	37663	51354
4231	37669	51342
4232	37677	51331
4233	37684	51319
4234	37690	51307
4235	37696	51294
4236	37703	51282
4237	37710	51270
4238	37717	51259
4239	37725	51249
4240	37733	51239
4241	37740	51228
4242	37747	51217
4243	37754	51205
4244	37760	51193
4245	37767	51181
4246	37774	51169
4247	37780	51157
4248	37787	51145
4249	37794	51133
4250	37801	51121
4251	37807	51109
4252	37814	51098
4253	37821	51086
4254	37828	51074
4255	37834	51062
4256	37841	51051
4257	37848	51039
4258	37855	51028
4259	37862	51016
4260	37869	51004
4261	37876	50993
4262	37883	50981
4263	37889	50970
4264	37897	50959
4265	37904	50947
4266	37911	50936
4267	37920	50927
4268	37926	50915
4269	37933	50903
4270	37941	50893
4271	37948	50881
4272	37955	50870
4273	37962	50859
4274	37969	50848
4275	37976	50837
4276	37983	50825
4277	37990	50814
4278	37997	50803
4279	38006	50793
4280	38013	50782
4281	38021	50772
4282	38028	50761
4283	38035	50750
4284	38043	50739
4285	38048	50725
4286	38056	50714
4287	38063	50703
4288	38069	50691
4289	38077	50681
4290	38084	50670
4291	38092	50659
4292	38098	50647
4293	38105	50636
4294	38113	50625
4295	38122	50617
4296	38129	50605
4297	38137	50595
4298	38147	50588
4299	38155	50577
4300	38161	50565
4301	38168	50554
4302	38175	50542
4303	38181	50529
4304	38188	50518
4305	38194	50506
4306	38201	50494
4307	38208	50483
4308	38215	50471
4309	38221	50460
4310	38228	50448
4311	38236	50437
4312	38242	50425
4313	38249	50413
4314	38255	50401
4315	38262	50389
4316	38269	50378
4317	38275	50366
4318	38282	50354
4319	38289	50342
4320	38295	50331
4321	38302	50320
4322	38309	50308
4323	38316	50296
4324	38323	50285
4325	38332	50277
4326	38339	50266
4327	38346	50254
4328	38353	50243
4329	38360	50232
4330	38368	50221
4331	38374	50209
4332	38381	50197
4333	38388	50186
4334	38395	50174
4335	38402	50163
4336	38409	50152
4337	38416	50141
4338	38423	50130
4339	38430	50119
4340	38437	50108
4341	38444	50096
4342	38451	50084
4343	38457	50073
4344	38465	50062
4345	38472	50051
4346	38480	50040
4347	38486	50029
4348	38494	50018
4349	38501	50007
4350	38508	49995
4351	38514	49984
4352	38522	49973
4353	38529	49962
4354	38536	49951
4355	38543	49940
4356	38553	49933
4357	38561	49923
4358	38569	49912
4359	38576	49901
4360	38583	49890
4361	38590	49879
4362	38597	49868
4363	38604	49857
4364	38612	49846
4365	38619	49835
4366	38626	49824
4367	38633	49813
4368	38640	49802
4369	38648	49792
4370	38655	49780
4371	38662	49769
4372	38669	49758
4373	38676	49747
4374	38683	49736
4375	38690	49725
4376	38697	49713
4377	38704	49702
4378	38711	49691
4379	38718	49679
4380	38724	49667
4381	38731	49656
4382	38738	49644
4383	38746	49635
4384	38754	49624
4385	38761	49613
4386	38768	49602
4387	38775	49591
4388	38782	49580
4389	38789	49568
4390	38796	49557
4391	38803	49546
4392	38810	49535
4393	38817	49524
4394	38824	49513
4395	38831	49502
4396	38838	49491
4397	38846	49480
4398	38852	49468
4399	38858	49456
4400	38865	49445
4401	38872	49434
4402	38880	49423
4403	38886	49411
4404	38893	49400
4405	38900	49389
4406	38907	49378
4407	38914	49367
4408	38921	49355
4409	38928	49344
4410	38935	49333
4411	38943	49323
4412	38953	49316
4413	38962	49307
4414	38970	49297
4415	38977	49287
4416	38985	49277
4417	38994	49268
4418	39002	49258
4419	39011	49249
4420	39018	49239
4421	39027	49229
4422	39035	49220
4423	39043	49210
4424	39051	49199
4425	39058	49189
4426	39066	49179
4427	39074	49170
4428	39081	49159
4429	39089	49148
4430	39097	49138
4431	39105	49129
4432	39112	49118
4433	39121	49108
4434	39128	49098
4435	39136	49088
4436	39145	49079
4437	39153	49069
4438	39160	49058
4439	39167	49047
4440	39174	49036
4441	39181	49025
4442	39189	49015
4443	39198	49006
4444	39206	48996
4445	39213	48985
4446	39219	48974
4447	39226	48963
4448	39234	48952
4449	39241	48941
4450	39248	48930
4451	39254	48918
4452	39261	48907
4453	39268	48895
4454	39275	48885
4455	39282	48874
4456	39290	48863
4457	39297	48853
4458	39305	48842
4459	39312	48831
4460	39319	48820
4461	39325	48808
4462	39332	48797
4463	39339	48786
4464	39346	48775
4465	39353	48764
4466	39360	48752
4467	39367	48742
4468	39374	48730
4469	39381	48720
4470	39390	48712
4471	39401	48705
4472	39409	48695
4473	39418	48687
4474	39427	48679
4475	39434	48667
4476	39441	48656
4477	39448	48645
4478	39454	48633
4479	39462	48623
4480	39470	48613
4481	39477	48602
4482	39484	48591
4483	39491	48580
4484	39498	48569
4485	39504	48557
4486	39511	48546
4487	39518	48535
4488	39526	48525
4489	39533	48514
4490	39539	48502
4491	39546	48491
4492	39553	48479
4493	39560	48468
4494	39567	48458
4495	39575	48447
4496	39581	48435
4497	39590	48427
4498	39597	48416
4499	39604	48405
4500	39612	48396
4501	39619	48385
4502	39626	48373
4503	39633	48363
4504	39641	48352
4505	39648	48341
4506	39655	48331
4507	39662	48320
4508	39669	48309
4509	39676	48298
4510	39683	48286
4511	39690	48275
4512	39696	48264
4513	39703	48253
4514	39710	48242
4515	39718	48231
4516	39724	48219
4517	39731	48208
4518	39737	48197
4519	39744	48186
4520	39751	48175
4521	39757	48163
4522	39764	48152
4523	39772	48141
4524	39779	48131
4525	39787	48121
4526	39795	48111
4527	39802	48100
4528	39813	48094
4529	39821	48084
4530	39828	48074
4531	39836	48064
4532	39843	48053
4533	39851	48043
4534	39859	48033
4535	39870	48026
4536	39880	48019
4537	39889	48011
4538	39897	48001
4539	39904	47991
4540	39913	47981
4541	39920	47971
4542	39929	47962
4543	39937	47952
4544	39947	47945
4545	39954	47935
4546	39963	47926
4547	39971	47916
4548	39979	47907
4549	39986	47896
4550	39994	47885
4551	40001	47874
4552	40008	47864
4553	40016	47854
4554	40024	47844
4555	40031	47834
4556	40038	47822
4557	40045	47811
4558	40052	47801
4559	40059	47790
4560	40065	47778
4561	40072	47767
4562	40079	47756
4563	40086	47745
4564	40093	47733
4565	40099	47722
4566	40106	47711
4567	40113	47700
4568	40120	47689
4569	40127	47678
4570	40134	47667
4571	40141	47657
4572	40150	47648
4573	40158	47639
4574	40167	47629
4575	40176	47621
4576	40185	47612
4577	40192	47602
4578	40199	47592
4579	40206	47581
4580	40215	47572
4581	40224	47563
4582	40230	47551
4583	40238	47541
4584	40245	47530
4585	40252	47519
4586	40259	47508
4587	40266	47498
4588	40272	47486
4589	40279	47475
4590	40287	47465
4591	40294	47454
4592	40301	47444
4593	40308	47433
4594	40315	47422
4595	40322	47411
4596	40329	47400
4597	40336	47390
4598	40343	47379
4599	40350	47368
4600	40357	47356
4601	40364	47346
4602	40371	47335
4603	40379	47325
4604	40386	47314
4605	40394	47305
4606	40402	47295
4607	40412	47288
4608	40422	47281
4609	40432	47273
4610	40439	47262
4611	40446	47252
4612	40453	47241
4613	40460	47230
4614	40467	47219
4615	40474	47208
4616	40480	47197
4617	40487	47186
4618	40494	47174
4619	40501	47163
4620	40508	47153
4621	40515	47142
4622	40522	47131
4623	40529	47120
4624	40536	47110
4625	40544	47100
4626	40552	47090
4627	40560	47080
4628	40568	47071
4629	40577	47062
4630	40585	47052
4631	40593	47043
4632	40600	47033
4633	40608	47022
4634	40615	47012
4635	40625	47004
4636	40633	46994
4637	40640	46985
4638	40647	46974
4639	40654	46963
4640	40661	46951
4641	40667	46940
4642	40674	46929
4643	40680	46917
4644	40686	46905
4645	40693	46894
4646	40700	46884
4647	40707	46872
4648	40713	46861
4649	40721	46851
4650	40727	46839
4651	40734	46829
4652	40741	46818
4653	40748	46807
4654	40755	46796
4655	40762	46785
4656	40768	46774
4657	40776	46764
4658	40783	46754
4659	40791	46743
4660	40798	46732
4661	40805	46721
4662	40811	46710
4663	40818	46699
4664	40827	46690
4665	40835	46681
4666	40856	46686
4667	40872	46686
4668	40888	46686
4669	40906	46687
4670	40916	46679
4671	40924	46670
4672	40932	46661
4673	40940	46651
4674	40948	46642
4675	40955	46631
4676	40962	46620
4677	40970	46610
4678	40977	46600
4679	40985	46590
4680	40993	46580
4681	41000	46569
4682	41007	46559
4683	41015	46549
4684	41022	46539
4685	41029	46528
4686	41036	46517
4687	41043	46506
4688	41050	46496
4689	41057	46485
4690	41067	46478
4691	41075	46468
4692	41083	46458
4693	41094	46452
4694	41101	46441
4695	41108	46430
4696	41120	46426
4697	41130	46418
4698	41141	46411
4699	41154	46408
4700	41169	46406
4701	41179	46399
4702	41193	46395
4703	41205	46391
4704	41215	46384
4705	41225	46376
4706	41234	46368
4707	41244	46360
4708	41255	46354
4709	41264	46345
4710	41274	46338
4711	41284	46330
4712	41292	46321
4713	41302	46314
4714	41311	46305
4715	41320	46297
4716	41329	46289
4717	41339	46281
4718	41355	46281
4719	41368	46276
4720	41378	46269
4721	41389	46262
4722	41402	46258
4723	41409	46248
4724	41417	46238
4725	41425	46228
4726	41437	46224
4727	41449	46219
4728	41461	46213
4729	41471	46206
4730	41481	46198
4731	41489	46188
4732	41495	46177
4733	41503	46167
4734	41510	46156
4735	41517	46146
4736	41525	46136
4737	41532	46125
4738	41539	46114
4739	41546	46104
4740	41554	46094
4741	41561	46084
4742	41569	46074
4743	41576	46063
4744	41583	46053
4745	41591	46043
4746	41598	46032
4747	41607	46023
4748	41616	46015
4749	41623	46005
4750	41632	45996
4751	41641	45987
4752	41649	45978
4753	41657	45968
4754	41665	45958
4755	41672	45948
4756	41679	45938
4757	41687	45927
4758	41695	45917
4759	41702	45907
4760	41709	45896
4761	41716	45886
4762	41722	45875
4763	41730	45864
4764	41737	45854
4765	41744	45843
4766	41751	45833
4767	41758	45822
4768	41766	45812
4769	41773	45802
4770	41781	45792
4771	41788	45781
4772	41795	45771
4773	41802	45760
4774	41809	45749
4775	41819	45741
4776	41825	45730
4777	41832	45720
4778	41839	45709
