iter	RMSE
2928	0.6587402743
2929	0.6587402733
2930	0.658740173
2931	0.6587401703
2932	0.6587401615
2933	0.658740112
2934	0.6587400973
2935	0.6587400116
2936	0.6587398335
2937	0.6587398326
2938	0.6587398129
2939	0.6587395628
2940	0.658739531
2941	0.6587395162
2942	0.6587394818
2943	0.658739289
2944	0.658739281
2945	0.6587392331
2946	0.6587392323
2947	0.6587392285
2948	0.6587390872
2949	0.6587389976
2950	0.6587389976
2951	0.6587389648
2952	0.6587389097
2953	0.6587389069
2954	0.6587387063
2955	0.6587386988
2956	0.6587386645
2957	0.658738645
2958	0.6587386444
2959	0.6587385588
2960	0.658738558
2961	0.658738546
2962	0.658738492
2963	0.6587384223
2964	0.6587384201
2965	0.6587384173
2966	0.6587383204
2967	0.6587383144
2968	0.6587381113
2969	0.6587381079
2970	0.6587370636
2971	0.658737054
2972	0.6587370065
2973	0.6587369087
2974	0.6587368823
2975	0.6587366936
2976	0.6587366904
2977	0.6587366744
2978	0.658736646
2979	0.6587366262
2980	0.6587361391
2981	0.6587361347
2982	0.6587361344
2983	0.6587361102
2984	0.658736045
2985	0.6587359965
2986	0.6587359088
2987	0.6587358579
2988	0.6587358565
2989	0.6587356838
2990	0.6587356835
2991	0.6587356798
2992	0.6587356444
2993	0.6587355753
2994	0.6587355753
2995	0.6587355729
2996	0.6587355256
2997	0.6587354141
2998	0.6587354049
2999	0.6587353531
3000	0.6587352616
3001	0.6587351917
3002	0.6587351716
3003	0.6587351361
3004	0.6587351221
3005	0.6587349726
3006	0.6587349726
3007	0.65873495
3008	0.6587349448
3009	0.6587349393
3010	0.6587349199
3011	0.6587342055
3012	0.6587341953
3013	0.6587341728
3014	0.6587325873
3015	0.658732455
3016	0.6587323028
3017	0.6587322997
3018	0.6587322983
3019	0.658732297
3020	0.6587322951
3021	0.6587320361
3022	0.6587319084
3023	0.658731822
3024	0.6587318012
3025	0.6587317355
3026	0.6587313095
3027	0.6587313068
3028	0.6587310081
3029	0.6587309793
3030	0.6587309787
3031	0.6587309636
3032	0.6587309518
3033	0.6587309251
3034	0.6587307545
3035	0.6587306434
3036	0.6587302596
3037	0.658729989
3038	0.6587298987
3039	0.6587298029
3040	0.6587298004
3041	0.6587297783
3042	0.6587297671
3043	0.6587297649
3044	0.6587297471
3045	0.658729659
3046	0.6587296586
3047	0.658729548
3048	0.6587295393
3049	0.658729538
3050	0.6587295331
3051	0.658729511
3052	0.6587291886
3053	0.6587288115
3054	0.6587288093
3055	0.658728729
3056	0.6587287269
3057	0.6587287262
3058	0.6587286866
3059	0.6587286802
3060	0.6587285591
3061	0.6587279194
3062	0.6587279164
3063	0.6587279013
3064	0.6587278684
3065	0.6587278671
3066	0.6587278559
3067	0.6587278531
3068	0.6587278136
3069	0.658727799
3070	0.6587277819
3071	0.6587277789
3072	0.6587277763
3073	0.6587277738
3074	0.6587276809
3075	0.6587276597
3076	0.6587276449
3077	0.6587276254
3078	0.6587275671
3079	0.6587275659
3080	0.6587273296
3081	0.6587273162
3082	0.6587272356
3083	0.6587271242
3084	0.6587270348
3085	0.6587270348
3086	0.6587270298
3087	0.6587269454
3088	0.6587269372
3089	0.6587267895
3090	0.658726559
3091	0.6587258411
3092	0.6587258242
3093	0.6587258002
3094	0.6587257138
3095	0.6587254995
3096	0.6587254784
3097	0.6587254722
3098	0.6587254174
3099	0.6587254126
3100	0.6587254052
3101	0.6587253514
3102	0.6587252519
3103	0.658725163
3104	0.6587251622
3105	0.6587251292
3106	0.6587250531
3107	0.6587244549
3108	0.6587241311
3109	0.6587241084
3110	0.6587240763
3111	0.6587240743
3112	0.6587240727
3113	0.6587240197
3114	0.6587240109
3115	0.6587240086
3116	0.6587240081
3117	0.6587239286
3118	0.6587238988
3119	0.6587238885
3120	0.6587238719
3121	0.6587237204
3122	0.658723649
3123	0.6587235415
3124	0.6587235401
3125	0.6587235269
3126	0.6587234444
3127	0.6587233995
3128	0.6587233989
3129	0.6587233436
3130	0.658723087
3131	0.6587230265
3132	0.6587230123
3133	0.6587228889
3134	0.6587227877
3135	0.6587227849
3136	0.6587226565
3137	0.6587226535
3138	0.6587226439
3139	0.6587225014
3140	0.6587225005
3141	0.6587224976
3142	0.6587224948
3143	0.6587224915
3144	0.6587223632
3145	0.6587223627
3146	0.6587223583
3147	0.6587222871
3148	0.6587222871
3149	0.658722207
3150	0.6587210141
3151	0.6587206954
3152	0.6587206757
3153	0.658720658
3154	0.6587205638
3155	0.6587205252
3156	0.6587198414
3157	0.6587197258
3158	0.6587197176
3159	0.6587196713
3160	0.6587192825
3161	0.6587184943
3162	0.6587184367
3163	0.6587183916
3164	0.6587183847
3165	0.658718228
3166	0.6587182266
3167	0.6587181707
3168	0.6587181626
3169	0.6587181559
3170	0.6587181258
3171	0.6587177151
3172	0.6587177111
3173	0.658717621
3174	0.6587175868
3175	0.6587175322
3176	0.6587174035
3177	0.6587174033
3178	0.6587173273
3179	0.6587172678
3180	0.6587172624
3181	0.6587172309
3182	0.6587171391
3183	0.6587171297
3184	0.6587167142
3185	0.6587166959
3186	0.6587165658
3187	0.6587165562
3188	0.6587165416
3189	0.6587165409
3190	0.6587165347
3191	0.6587164767
3192	0.6587163928
3193	0.6587163134
3194	0.6587162976
3195	0.6587162808
3196	0.6587162296
3197	0.6587162257
3198	0.6587162145
3199	0.6587161266
3200	0.6587161003
3201	0.6587160893
3202	0.6587160102
3203	0.6587159965
3204	0.6587157783
3205	0.6587155852
3206	0.6587155829
3207	0.6587154079
3208	0.6587154062
3209	0.6587154056
3210	0.6587153616
3211	0.658715354
3212	0.6587153482
3213	0.6587152737
3214	0.6587150094
3215	0.6587149752
3216	0.6587149261
3217	0.6587146361
3218	0.6587146336
3219	0.6587145788
3220	0.6587138336
3221	0.6587138304
3222	0.658713818
3223	0.6587138157
3224	0.6587138141
3225	0.6587138126
3226	0.6587135591
3227	0.6587134292
3228	0.6587134016
3229	0.6587134004
3230	0.6587133992
3231	0.6587133851
3232	0.658713307
3233	0.6587129201
3234	0.6587129182
3235	0.6587128876
3236	0.6587128721
3237	0.6587128459
3238	0.6587128262
3239	0.6587128212
3240	0.6587127674
3241	0.6587127667
3242	0.6587127624
3243	0.6587125786
3244	0.6587125777
3245	0.6587125775
3246	0.658712516
3247	0.6587123447
3248	0.6587120156
3249	0.6587117411
3250	0.658711728
3251	0.6587114233
3252	0.6587113766
3253	0.6587113766
3254	0.6587113759
3255	0.6587113552
3256	0.658711337
3257	0.6587113358
3258	0.6587106963
3259	0.6587106835
3260	0.6587106822
3261	0.6587105748
3262	0.6587105473
3263	0.6587105468
3264	0.6587105429
3265	0.6587104943
3266	0.6587104938
3267	0.6587103776
3268	0.6587103741
3269	0.6587103437
3270	0.6587103382
3271	0.6587103275
3272	0.6587102988
3273	0.6587098539
3274	0.6587098523
3275	0.6587098494
3276	0.6587098383
3277	0.6587098311
3278	0.6587098285
3279	0.6587097872
3280	0.6587096515
3281	0.6587095481
3282	0.6587095297
3283	0.6587095199
3284	0.6587095155
3285	0.6587090772
3286	0.6587090678
3287	0.6587090673
3288	0.6587090601
3289	0.6587089681
3290	0.658708956
3291	0.6587089509
3292	0.6587088815
3293	0.6587088737
3294	0.6587088652
3295	0.6587088037
3296	0.6587088028
3297	0.658708802
3298	0.6587087788
3299	0.6587087777
3300	0.6587087484
3301	0.6587087095
3302	0.6587087083
3303	0.6587086755
3304	0.6587084257
3305	0.6587082862
3306	0.6587082824
3307	0.6587082755
3308	0.6587082754
3309	0.6587082739
3310	0.658708218
3311	0.6587082091
3312	0.6587082034
3313	0.658708099
3314	0.6587080923
3315	0.6587080656
3316	0.6587080429
3317	0.6587080151
3318	0.6587078677
3319	0.6587078676
3320	0.6587078659
3321	0.6587078646
3322	0.6587078601
3323	0.658707763
3324	0.658707757
3325	0.6587076681
3326	0.6587076622
3327	0.6587076619
3328	0.6587076563
3329	0.6587076532
3330	0.6587076523
3331	0.6587071174
3332	0.6587070953
3333	0.6587070935
3334	0.6587069888
3335	0.6587069662
3336	0.6587069644
3337	0.6587066802
3338	0.6587066783
3339	0.658706571
3340	0.6587064301
3341	0.6587064249
3342	0.658706421
3343	0.6587064099
3344	0.6587063874
3345	0.6587063498
3346	0.6587063448
3347	0.6587060016
3348	0.6587059899
3349	0.6587059472
3350	0.6587058812
3351	0.6587058783
3352	0.658705849
3353	0.6587056468
3354	0.6587056338
3355	0.6587056258
3356	0.6587055878
3357	0.6587055341
3358	0.6587055291
3359	0.6587054699
3360	0.6587052965
3361	0.6587052965
3362	0.6587052955
3363	0.658705232
3364	0.6587051805
3365	0.6587051756
3366	0.658705165
3367	0.6587051289
3368	0.6587047463
3369	0.6587047421
3370	0.6587047298
3371	0.658704682
3372	0.6587046692
3373	0.6587046217
3374	0.6587046136
3375	0.6587046026
3376	0.6587046
3377	0.6587045944
3378	0.6587045135
3379	0.6587045076
3380	0.6587045072
3381	0.6587044991
3382	0.6587044983
3383	0.6587044396
3384	0.6587044364
3385	0.6587044013
3386	0.6587038079
3387	0.658703752
3388	0.6587037174
3389	0.6587036585
3390	0.6587036484
3391	0.658703638
3392	0.6587036366
3393	0.658703633
3394	0.6587036305
3395	0.6587036289
3396	0.6587035782
3397	0.6587035716
3398	0.65870357
3399	0.6587034683
3400	0.6587034656
3401	0.6587034636
3402	0.6587032668
3403	0.6587032638
3404	0.6587032549
3405	0.6587032144
3406	0.6587032115
3407	0.6587031384
3408	0.65870312
3409	0.6587030896
3410	0.658703078
3411	0.6587030705
3412	0.6587024394
3413	0.6587020958
3414	0.6587020871
3415	0.6587018722
3416	0.65870186
3417	0.6587018293
3418	0.6587017924
3419	0.6587017851
3420	0.658701773
3421	0.6587016478
3422	0.6587016418
3423	0.6587016033
3424	0.6587015118
3425	0.6587015072
3426	0.6587015039
3427	0.658701498
3428	0.6587014776
3429	0.6587014766
3430	0.6587013973
3431	0.6587013855
3432	0.6587013844
3433	0.6587013756
3434	0.6587013614
3435	0.6587012982
3436	0.6587012941
3437	0.6587012773
3438	0.6587012191
3439	0.658701217
3440	0.6587012135
3441	0.6587012048
3442	0.6587012045
3443	0.658701126
3444	0.6587011089
3445	0.6587010726
3446	0.6587010649
3447	0.6587010622
3448	0.6587008198
3449	0.6587006693
3450	0.6587006578
3451	0.658700619
3452	0.6587006049
3453	0.6587005197
3454	0.6587004993
3455	0.6587004934
3456	0.6587004926
3457	0.6587004891
3458	0.6587004784
3459	0.6587004477
3460	0.65870044
3461	0.6587004368
3462	0.6587003401
3463	0.6587003353
3464	0.6587002998
3465	0.6587002932
3466	0.6587002854
3467	0.6587002843
3468	0.65870024
3469	0.6587002399
3470	0.6587001521
3471	0.6587000402
3472	0.6586998352
3473	0.6586998316
3474	0.6586997223
3475	0.658699722
3476	0.6586997148
3477	0.6586996691
3478	0.6586996335
3479	0.6586996294
3480	0.658699584
3481	0.6586995793
3482	0.6586991057
3483	0.6586990776
3484	0.6586990761
3485	0.6586990575
3486	0.6586990469
3487	0.6586990202
3488	0.6586990195
3489	0.6586989635
3490	0.6586989187
3491	0.6586989118
3492	0.6586988872
3493	0.6586988762
3494	0.6586988749
3495	0.6586988729
3496	0.6586988718
3497	0.6586988709
3498	0.6586978952
3499	0.6586978278
3500	0.6586974545
3501	0.6586974496
3502	0.6586974289
3503	0.6586974032
3504	0.6586972973
3505	0.6586972744
3506	0.6586970783
3507	0.658696951
3508	0.658696924
3509	0.6586969121
3510	0.6586969111
3511	0.6586968348
3512	0.6586968346
3513	0.6586961594
3514	0.6586961555
3515	0.6586961118
3516	0.6586961045
3517	0.6586961017
3518	0.6586960212
3519	0.6586960198
3520	0.6586960147
3521	0.6586959904
3522	0.6586959326
3523	0.658695771
3524	0.6586956888
3525	0.6586956862
3526	0.658695668
3527	0.6586956645
3528	0.6586956354
3529	0.6586954426
3530	0.6586954312
3531	0.6586954305
3532	0.6586954287
3533	0.6586954286
3534	0.6586954277
3535	0.6586954261
3536	0.6586954253
3537	0.658695391
3538	0.6586952673
3539	0.6586951954
3540	0.658695194
3541	0.6586951928
3542	0.6586951287
3543	0.6586947392
3544	0.6586945451
3545	0.6586945372
3546	0.6586944801
3547	0.6586944699
3548	0.6586944686
3549	0.6586944637
3550	0.658694449
3551	0.6586944256
3552	0.6586944249
3553	0.6586944145
3554	0.6586943931
3555	0.6586943637
3556	0.6586943459
3557	0.6586943148
3558	0.6586942963
3559	0.6586942955
3560	0.6586942879
3561	0.6586942161
3562	0.6586942024
3563	0.6586941812
3564	0.6586941602
3565	0.6586941591
3566	0.6586941585
3567	0.6586941424
3568	0.6586941403
3569	0.6586931756
3570	0.6586931746
3571	0.6586931738
3572	0.6586931571
3573	0.6586931294
3574	0.6586931034
3575	0.6586930933
3576	0.658693076
3577	0.6586929427
3578	0.6586929318
3579	0.6586929017
3580	0.658692898
3581	0.6586928965
3582	0.658692884
3583	0.6586928279
3584	0.6586927845
3585	0.658692762
3586	0.6586927604
3587	0.6586927577
3588	0.6586927567
3589	0.6586925829
3590	0.6586922431
3591	0.658691762
3592	0.6586917608
3593	0.6586917562
3594	0.6586917539
3595	0.6586917506
3596	0.6586917416
3597	0.6586917408
3598	0.6586917388
3599	0.6586917347
3600	0.6586917235
3601	0.6586916509
3602	0.6586916505
3603	0.6586916408
3604	0.6586916101
3605	0.6586915994
3606	0.6586914076
3607	0.6586913878
3608	0.6586912566
3609	0.6586911728
3610	0.6586911686
3611	0.6586911675
3612	0.6586911272
3613	0.658691126
3614	0.6586911254
3615	0.6586907361
3616	0.6586906772
3617	0.6586906748
3618	0.6586906275
3619	0.6586906268
3620	0.6586903002
3621	0.6586902014
3622	0.6586902
3623	0.6586901961
3624	0.6586901566
3625	0.6586889043
3626	0.6586888879
3627	0.6586888812
3628	0.658688881
3629	0.6586888439
3630	0.6586888407
3631	0.6586888404
3632	0.6586887859
3633	0.6586887857
3634	0.6586887777
3635	0.6586887701
3636	0.658688768
3637	0.6586887672
3638	0.6586887652
3639	0.6586887422
3640	0.6586887087
3641	0.6586886958
3642	0.6586886956
3643	0.6586886942
3644	0.6586886868
3645	0.6586886629
3646	0.6586886522
3647	0.6586885989
3648	0.658687755
3649	0.658687754
3650	0.6586877507
3651	0.6586877383
3652	0.6586877177
3653	0.658687672
3654	0.6586875286
3655	0.6586875273
3656	0.6586875151
3657	0.6586875135
3658	0.6586875071
3659	0.6586874989
3660	0.6586874957
3661	0.6586874741
3662	0.6586874628
3663	0.6586870679
3664	0.6586870676
3665	0.6586870267
3666	0.6586870179
3667	0.6586870017
3668	0.6586869864
3669	0.6586869807
3670	0.6586869796
3671	0.6586869762
3672	0.6586869758
3673	0.6586869748
3674	0.6586868727
3675	0.6586868696
3676	0.6586868378
3677	0.6586865461
3678	0.6586861285
3679	0.658686126
3680	0.6586860748
3681	0.6586859639
3682	0.6586859323
3683	0.6586859308
3684	0.6586858304
3685	0.6586857879
3686	0.6586857127
3687	0.6586856958
3688	0.6586856948
3689	0.6586856933
3690	0.6586856751
3691	0.6586856741
3692	0.6586856663
3693	0.6586856589
3694	0.6586856567
3695	0.6586856511
3696	0.6586856505
3697	0.6586854768
3698	0.6586854762
3699	0.6586854751
3700	0.6586854664
3701	0.6586854453
3702	0.6586854427
3703	0.6586853792
3704	0.6586852525
3705	0.658685251
3706	0.6586852241
3707	0.6586852231
3708	0.6586852202
3709	0.6586845623
3710	0.6586845127
3711	0.6586844785
3712	0.6586844755
3713	0.6586844663
3714	0.6586844483
3715	0.6586844312
3716	0.6586844123
3717	0.6586844089
3718	0.6586843916
3719	0.6586843507
3720	0.6586843156
3721	0.6586843154
3722	0.6586843101
3723	0.6586843075
3724	0.6586843073
3725	0.6586842087
3726	0.6586841379
3727	0.6586841365
3728	0.6586841202
3729	0.6586830593
3730	0.6586830592
3731	0.6586830319
3732	0.6586830312
3733	0.6586822599
3734	0.6586820379
3735	0.658682035
3736	0.658682027
3737	0.6586820243
3738	0.6586819373
3739	0.6586819352
3740	0.6586819341
3741	0.6586818982
3742	0.6586818974
3743	0.6586818946
3744	0.658681876
3745	0.6586818572
3746	0.6586818557
3747	0.6586818167
3748	0.6586817071
3749	0.6586816758
3750	0.6586816733
3751	0.6586816663
3752	0.6586816509
3753	0.6586815889
3754	0.6586815758
3755	0.658681574
3756	0.6586815715
3757	0.6586815653
3758	0.6586815588
3759	0.65868152
3760	0.6586814606
3761	0.65868144
3762	0.6586814262
3763	0.6586814242
3764	0.6586813526
3765	0.6586813291
3766	0.6586813259
3767	0.6586812976
3768	0.6586812369
3769	0.6586811539
3770	0.6586810393
3771	0.6586810039
3772	0.658680991
3773	0.6586809727
3774	0.6586809154
3775	0.6586809146
3776	0.6586809016
3777	0.6586808731
3778	0.6586808259
3779	0.6586808223
3780	0.6586808116
3781	0.6586807532
3782	0.6586806214
3783	0.6586804314
3784	0.658680431
3785	0.6586804278
3786	0.658680423
3787	0.6586804088
3788	0.6586804063
3789	0.6586803958
3790	0.6586803902
3791	0.6586803779
3792	0.658680306
3793	0.6586803055
3794	0.6586801163
3795	0.6586801064
3796	0.658680106
3797	0.6586800576
3798	0.6586800569
3799	0.6586800563
3800	0.6586800162
3801	0.6586799276
3802	0.6586792632
3803	0.6586792628
3804	0.6586792562
3805	0.6586792551
3806	0.6586791868
3807	0.6586791771
3808	0.6586791751
3809	0.6586790117
3810	0.6586789896
3811	0.6586789747
3812	0.6586789661
3813	0.658678936
3814	0.6586789091
3815	0.6586786945
3816	0.6586786384
3817	0.658678636
3818	0.6586786048
3819	0.6586785895
3820	0.6586783933
3821	0.658678386
3822	0.6586782971
3823	0.6586782807
3824	0.6586782796
3825	0.6586782756
3826	0.6586782157
3827	0.6586782152
3828	0.658678204
3829	0.6586782002
3830	0.6586781984
3831	0.6586781635
3832	0.6586781499
3833	0.6586781368
3834	0.6586780626
3835	0.6586780345
3836	0.6586780337
3837	0.6586780281
3838	0.6586780194
3839	0.6586780138
3840	0.6586779694
3841	0.6586779556
3842	0.6586779554
3843	0.6586779536
3844	0.6586779448
3845	0.658677856
3846	0.658677828
3847	0.6586778201
3848	0.6586778193
3849	0.6586777832
3850	0.6586777513
3851	0.6586777482
3852	0.6586777211
3853	0.6586777131
3854	0.6586777129
3855	0.658677712
3856	0.658677711
3857	0.6586777046
3858	0.6586776872
3859	0.6586772571
3860	0.6586772478
3861	0.6586772471
3862	0.6586772471
3863	0.6586772163
3864	0.6586771982
3865	0.6586770178
3866	0.6586769665
3867	0.6586769626
3868	0.6586769334
3869	0.6586769313
3870	0.6586767316
3871	0.6586766704
3872	0.6586764876
3873	0.658676317
3874	0.6586762713
3875	0.6586762695
3876	0.6586762691
3877	0.6586762318
3878	0.6586757798
3879	0.6586757225
3880	0.6586757219
3881	0.6586757156
3882	0.6586757144
3883	0.6586750763
3884	0.6586749702
3885	0.6586744924
3886	0.6586744917
3887	0.658674473
3888	0.6586744503
3889	0.6586744359
3890	0.6586744283
3891	0.6586744279
3892	0.6586744122
3893	0.6586743748
3894	0.6586743659
3895	0.6586742965
3896	0.6586742961
3897	0.65867428
3898	0.6586742731
3899	0.6586742701
3900	0.6586742401
3901	0.6586742238
3902	0.6586742016
3903	0.6586741322
3904	0.6586740141
3905	0.6586739451
3906	0.6586736291
3907	0.65867362
3908	0.6586735732
3909	0.6586735187
3910	0.6586735114
3911	0.658673506
3912	0.6586735004
3913	0.6586730171
3914	0.658671965
3915	0.6586718481
3916	0.6586718412
3917	0.6586718278
3918	0.658671822
3919	0.6586718215
3920	0.6586718199
3921	0.6586718052
3922	0.6586718035
3923	0.6586717872
3924	0.6586717849
3925	0.6586717742
3926	0.6586716711
3927	0.6586715319
3928	0.6586714842
3929	0.6586714759
3930	0.6586714743
3931	0.6586714545
3932	0.6586714504
3933	0.658671446
3934	0.6586714062
3935	0.6586714055
3936	0.6586713977
3937	0.6586713964
3938	0.6586713962
3939	0.6586713001
3940	0.6586712695
3941	0.6586712687
3942	0.6586712006
3943	0.6586711389
3944	0.6586711251
3945	0.65867111
3946	0.6586710599
3947	0.6586710577
3948	0.6586710484
3949	0.6586710424
3950	0.6586710423
3951	0.6586710111
3952	0.6586709958
3953	0.6586709956
3954	0.658670855
3955	0.6586708085
3956	0.6586708029
3957	0.6586707925
3958	0.6586706915
3959	0.6586706507
3960	0.6586706438
3961	0.6586705739
3962	0.6586705666
3963	0.6586705649
3964	0.6586705632
3965	0.6586705584
3966	0.6586705539
3967	0.6586704936
3968	0.6586698527
3969	0.6586698519
3970	0.6586696507
3971	0.6586696319
3972	0.6586696309
3973	0.6586696307
3974	0.6586696302
3975	0.6586695971
3976	0.6586695372
3977	0.6586695326
3978	0.6586695234
3979	0.6586695224
3980	0.6586695174
3981	0.6586694997
3982	0.6586694975
3983	0.6586694664
3984	0.6586694651
3985	0.658669441
3986	0.6586694408
3987	0.6586693576
3988	0.6586693564
3989	0.6586693488
3990	0.6586693405
3991	0.6586693399
3992	0.6586693244
3993	0.6586693236
3994	0.6586693189
3995	0.658669309
3996	0.6586692972
3997	0.6586692912
3998	0.6586692896
3999	0.6586692841
4000	0.6586692834
4001	0.6586690481
4002	0.6586690478
4003	0.6586687778
4004	0.6586684218
4005	0.6586683655
4006	0.658668358
4007	0.6586682813
4008	0.6586682712
4009	0.6586681049
4010	0.6586681043
4011	0.6586680963
4012	0.6586679651
4013	0.6586676928
4014	0.6586676841
4015	0.6586676797
4016	0.6586676742
4017	0.6586675527
4018	0.6586675506
4019	0.6586675484
4020	0.6586675045
4021	0.6586674989
4022	0.6586674746
4023	0.6586674745
4024	0.6586674721
4025	0.6586674637
4026	0.6586674397
4027	0.6586674391
4028	0.658667419
4029	0.6586674074
4030	0.6586673819
4031	0.6586673804
4032	0.6586673772
4033	0.6586673757
4034	0.6586673423
4035	0.6586673186
4036	0.6586673177
4037	0.6586673166
4038	0.6586671364
4039	0.6586669605
4040	0.6586669544
4041	0.6586669328
4042	0.6586669325
4043	0.6586668792
4044	0.6586664399
4045	0.6586664391
4046	0.6586664211
4047	0.6586662179
4048	0.6586662171
4049	0.6586662162
4050	0.6586661621
4051	0.6586661114
4052	0.6586661109
4053	0.658666109
4054	0.6586660914
4055	0.6586660905
4056	0.6586660688
4057	0.6586659988
4058	0.6586659625
4059	0.6586659112
4060	0.6586658954
4061	0.6586656791
4062	0.6586656789
4063	0.6586656789
4064	0.6586656754
4065	0.6586656709
4066	0.6586656607
4067	0.6586656212
4068	0.6586654348
4069	0.6586654334
4070	0.6586654304
4071	0.6586654299
4072	0.6586654273
4073	0.6586653806
4074	0.6586652968
4075	0.6586652927
4076	0.6586652793
4077	0.6586652742
4078	0.6586652601
4079	0.6586652433
4080	0.6586651768
4081	0.6586651752
4082	0.658665172
4083	0.6586651617
4084	0.6586649062
4085	0.6586649051
4086	0.6586648985
4087	0.6586648979
4088	0.6586648422
4089	0.6586647507
4090	0.6586646756
4091	0.6586646423
4092	0.6586646353
4093	0.6586646331
4094	0.6586646264
4095	0.6586646192
4096	0.6586645262
4097	0.658664458
4098	0.6586644496
4099	0.6586644424
4100	0.658664197
4101	0.6586641964
4102	0.6586641033
4103	0.6586640801
4104	0.6586640798
4105	0.6586640731
4106	0.6586640729
4107	0.6586640581
4108	0.658664058
4109	0.658664045
4110	0.6586640418
4111	0.6586640367
4112	0.6586640365
4113	0.6586640355
4114	0.6586640348
4115	0.6586640301
4116	0.6586639792
4117	0.6586639776
4118	0.6586639378
4119	0.6586639316
4120	0.658663874
4121	0.6586638241
4122	0.6586638206
4123	0.6586637258
4124	0.6586637251
4125	0.6586637166
4126	0.6586637165
4127	0.6586637099
4128	0.6586628878
4129	0.6586628847
4130	0.6586628686
4131	0.6586628625
4132	0.6586626927
4133	0.6586625497
4134	0.6586625348
4135	0.6586625329
4136	0.6586625248
4137	0.6586625234
4138	0.6586625211
4139	0.6586624309
4140	0.6586623916
4141	0.6586623915
4142	0.6586623893
4143	0.6586623877
4144	0.6586623526
4145	0.6586623488
4146	0.658662345
4147	0.6586623392
4148	0.6586623355
4149	0.6586622994
4150	0.6586620436
4151	0.6586620435
4152	0.6586620351
4153	0.6586620148
4154	0.658661878
4155	0.6586618767
4156	0.6586617933
4157	0.6586617783
4158	0.6586617709
4159	0.6586617682
4160	0.6586616742
4161	0.6586616648
4162	0.6586616187
4163	0.6586615953
4164	0.658661506
4165	0.6586614924
4166	0.658661492
4167	0.6586614823
4168	0.6586614637
4169	0.6586614589
4170	0.6586614576
4171	0.6586614565
4172	0.6586614536
4173	0.658661426
4174	0.6586614123
4175	0.6586613216
4176	0.6586613211
4177	0.6586613138
4178	0.6586613072
4179	0.6586612949
4180	0.6586612918
4181	0.6586612856
4182	0.6586612848
4183	0.6586612844
4184	0.65866126
4185	0.6586612584
4186	0.658661258
4187	0.6586612559
4188	0.658661231
4189	0.6586612303
4190	0.6586612289
4191	0.6586612256
4192	0.6586612182
4193	0.6586612181
4194	0.6586611103
4195	0.6586611076
4196	0.6586610183
4197	0.658661018
4198	0.6586609412
4199	0.6586609404
4200	0.658660936
4201	0.6586609354
4202	0.6586608333
4203	0.6586608244
4204	0.658660819
4205	0.6586608121
4206	0.6586608118
4207	0.6586608115
4208	0.658660651
4209	0.6586604226
4210	0.6586604208
4211	0.65866042
4212	0.6586603149
4213	0.6586603107
4214	0.658660301
4215	0.6586601822
4216	0.658660165
4217	0.6586601432
4218	0.6586601312
4219	0.6586601297
4220	0.6586601281
4221	0.6586601055
4222	0.6586601042
4223	0.6586600647
4224	0.6586600635
4225	0.6586600346
4226	0.6586600243
4227	0.6586600146
4228	0.6586596813
4229	0.6586596526
4230	0.6586596473
4231	0.6586595737
4232	0.658659569
4233	0.6586595653
4234	0.6586595647
4235	0.6586594781
4236	0.6586594766
4237	0.6586594115
4238	0.658659393
4239	0.6586593919
4240	0.6586593911
4241	0.6586593876
4242	0.6586593866
4243	0.6586593279
4244	0.6586592901
4245	0.6586592883
4246	0.6586592557
4247	0.6586592461
4248	0.658659246
4249	0.6586592111
4250	0.6586592049
4251	0.6586591928
4252	0.6586591912
4253	0.6586591896
4254	0.6586591733
4255	0.6586591305
4256	0.658659129
4257	0.6586588967
4258	0.6586588778
4259	0.6586588641
4260	0.6586588623
4261	0.6586587325
4262	0.6586581422
4263	0.6586581095
4264	0.6586581041
4265	0.658658031
4266	0.658658029
4267	0.6586580154
4268	0.6586580151
4269	0.6586580118
4270	0.6586580117
4271	0.6586579629
4272	0.6586577924
4273	0.6586577701
4274	0.6586577694
4275	0.6586577476
4276	0.6586577463
4277	0.6586577315
4278	0.6586576993
4279	0.658657607
4280	0.6586576052
4281	0.6586576009
4282	0.6586575871
4283	0.6586574843
4284	0.6586574516
4285	0.6586574508
4286	0.6586570437
4287	0.6586570346
4288	0.6586568994
4289	0.658656894
4290	0.6586567597
4291	0.6586567537
4292	0.6586567297
4293	0.6586567266
4294	0.6586567079
4295	0.6586567062
4296	0.6586567056
4297	0.6586566581
4298	0.6586566216
4299	0.6586565743
4300	0.6586565737
4301	0.6586565679
4302	0.6586565677
4303	0.6586565671
4304	0.6586565666
4305	0.6586565634
4306	0.6586565074
4307	0.6586565011
4308	0.6586564083
4309	0.6586564067
4310	0.6586563936
4311	0.6586563166
4312	0.6586563071
4313	0.6586562378
4314	0.6586562377
4315	0.6586556221
4316	0.6586556211
4317	0.6586556024
4318	0.6586551958
4319	0.658655166
4320	0.6586551655
4321	0.6586551648
4322	0.6586546878
4323	0.6586546848
4324	0.6586546845
4325	0.6586546634
4326	0.6586546069
4327	0.6586546037
4328	0.6586545819
4329	0.6586545788
4330	0.658654565
4331	0.6586545642
4332	0.6586543264
4333	0.6586543251
4334	0.6586543189
4335	0.6586542797
4336	0.6586542358
4337	0.6586542332
4338	0.6586542305
4339	0.65865422
4340	0.6586542146
4341	0.6586542032
